1.11227	-0.345324
-1.05381	0.590638
-1.9353	0.583434
0.882397	-0.191181
-0.740248	-0.865027
-1.20343	-2.05664
-nan	-nan
0.832391	-0.850324
2.35649	-0.495421
1.34416	-0.0461036
1.17495	0.792509
0.842573	-2.03669
-1.12114	0.277612
-1.30967	-0.403445
0.680798	-0.116836
-nan	-nan
-nan	-nan
0.449252	-1.24441
2.22228	0.125613
0.210582	0.783825
-nan	-nan
-1.73126	-0.691019
-nan	-nan
1.11326	1.2142
3.14111	-1.25643
-0.808879	-0.555825
-0.7213	0.49194
1.03404	-1.39396
-0.475383	0.896563
0.8692	-0.967811
-1.45215	0.711078
-0.291315	-0.349836
0.617196	0.911454
-1.34385	-1.18278
-0.160156	0.380213
-nan	-nan
0.197812	0.0268166
-0.050217	-0.724033
0.329112	-1.00779
0.428167	-0.610758
0.199283	0.650244
-0.376404	1.38062
0.179567	-0.496229
-nan	-nan
-nan	-nan
-0.507645	-0.630927
-1.7719	-1.85355
-0.427087	-0.785842
-1.2829	0.661207
-0.474801	2.98971
0.467053	1.52355
1.96303	1.37531
-0.194637	-0.467824
0.173674	0.579573
-1.25734	-0.513949
-nan	-nan
-1.94889	0.0201174
0.0999962	0.363999
0.46432	1.66709
0.686209	-0.0520809
0.186646	-1.29223
0.0274034	0.0968903
0.148298	0.610113
-nan	-nan
1.28374	1.88846
-0.335725	-1.08498
-nan	-nan
1.13488	0.947491
-0.501301	-0.166254
0.739575	-1.41397
1.0434	0.907361
-nan	-nan
-0.842502	0.663825
-nan	-nan
-0.0574878	0.643534
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.27454	-1.8975
-nan	-nan
0.0846945	-0.845674
-nan	-nan
-nan	-nan
1.58029	-1.44686
-1.31885	-0.900511
-0.806401	-0.227658
-0.855497	-1.56316
-0.93534	-0.251691
-0.725489	0.13185
-1.04152	-1.31226
2.48674	-0.839716
-1.25497	0.276275
-nan	-nan
0.689063	1.0826
-1.63643	-1.3573
0.176075	0.296378
-0.166533	1.86823
-0.728354	-0.566884
0.65044	0.870284
-nan	-nan
-0.661655	0.454308
-2.26182	0.839275
-0.596268	0.0113646
-nan	-nan
-0.467313	-0.244558
-0.841175	1.78108
1.45817	0.548043
-nan	-nan
0.153687	0.769181
-nan	-nan
-1.99852	-0.148078
0.307889	0.244108
-nan	-nan
-nan	-nan
0.79904	0.43813
-nan	-nan
-0.613434	-1.81723
2.75043	-1.26494
1.33312	-0.067599
0.188294	0.831549
-nan	-nan
2.58885	0.752626
0.396426	1.18732
-0.0815049	-1.38269
0.719126	-0.834611
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.650402	1.49128
-nan	-nan
-0.632225	-0.00940105
0.0549431	1.10632
-nan	-nan
0.828602	0.739385
-0.848017	-0.331321
-0.932924	0.915807
-0.703338	0.535086
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.30676	-1.27442
1.47066	-0.67033
-0.833394	-0.35634
-nan	-nan
-0.42444	-1.13886
0.152581	0.91603
-0.58658	0.0556178
-nan	-nan
-0.394402	-0.689105
-1.24948	0.208506
0.907897	-0.399779
-0.717928	1.01647
-0.934962	-0.867975
0.556215	-0.43549
-nan	-nan
-0.689071	0.0402508
-0.368432	0.29169
0.304648	-0.178831
-nan	-nan
-2.05532	0.154
-0.222423	0.315816
-0.595045	-1.55357
-1.53378	-1.99102
-0.41477	0.224252
0.315703	-1.63088
-1.57686	-0.677701
1.75762	1.53826
-0.309028	0.343142
-nan	-nan
-nan	-nan
-nan	-nan
-0.304132	-0.72133
0.125062	-0.0722074
-0.182522	-0.56543
-1.13396	1.04854
2.61816	0.691766
0.0346725	0.209288
-nan	-nan
-0.254434	1.00427
-nan	-nan
-nan	-nan
-0.865838	1.35673
2.25693	0.885406
2.43044	-1.17469
0.88947	1.88227
-1.7114	0.360497
1.30518	0.475206
0.897102	1.29727
-nan	-nan
0.422665	-0.511811
1.40188	-0.968651
0.944255	-1.18714
-2.09961	-0.535876
-0.808742	1.02502
-0.102189	-0.280086
1.80213	-0.370905
-nan	-nan
-0.991924	0.524395
0.631164	1.41792
-0.28326	-0.245783
-1.66205	-1.58412
0.617721	-0.818374
-nan	-nan
-nan	-nan
-0.826205	1.58762
-nan	-nan
-0.349986	0.159615
-1.77831	-1.25735
-0.932884	0.477186
-1.28001	-0.022748
0.368879	0.653039
-nan	-nan
-nan	-nan
-1.80434	2.03413
0.986963	0.21689
0.969959	-0.874042
0.261884	-0.0137909
-0.00846145	-0.165201
1.02257	-0.317905
0.55785	-0.365491
-nan	-nan
-0.408811	-0.957357
0.676438	1.54104
0.360713	1.53877
-0.672413	1.51967
-0.313428	-0.495699
0.468979	-1.28424
0.970525	0.137223
-1.24909	-1.22458
-0.311099	-0.231956
-nan	-nan
-0.0137587	0.884846
-0.0442693	0.122405
-nan	-nan
-0.586902	1.18551
-1.93064	-1.91257
0.645841	1.00861
0.706341	-1.60183
0.0692601	-1.21306
-nan	-nan
0.681638	-0.349804
-0.500874	-0.00894764
0.0169895	0.835311
-nan	-nan
-0.494753	-0.690844
-nan	-nan
-0.344345	0.0343521
-0.676818	-0.250161
0.00518455	-0.157226
0.105672	1.06766
-nan	-nan
-1.99237	-0.207031
0.113009	0.169015
0.994595	-0.760496
-nan	-nan
-nan	-nan
-0.485173	-0.326923
-0.930962	2.05249
-1.25631	-0.0423368
-0.930104	-2.49413
2.15673	0.358956
0.986798	1.68404
-0.489293	0.212883
-0.217658	0.0400555
1.86863	0.505619
-2.83604	-1.3778
0.172035	1.50383
-nan	-nan
0.910934	1.09993
0.56459	1.42866
0.201342	1.32794
1.23558	0.991897
-nan	-nan
-0.720987	-0.978517
0.663981	1.26904
0.913578	-1.36255
-0.795913	-0.987491
0.436635	-0.131472
-nan	-nan
0.508217	0.1286
0.603856	-2.57285
-nan	-nan
-nan	-nan
-0.30195	0.828741
-nan	-nan
1.21723	-1.36296
1.20853	-0.645399
-nan	-nan
0.0270978	-1.91555
-nan	-nan
-0.390489	0.178076
-0.933411	-1.91655
0.608933	-0.161056
0.419289	0.695797
-1.16121	1.35343
-0.0646537	1.07782
-0.821363	0.146852
0.379878	-0.195209
0.864086	-1.40237
-1.20892	-0.278813
-0.584373	0.716979
-nan	-nan
-0.616881	0.492513
0.886726	0.420683
-nan	-nan
0.256507	-0.303786
0.585407	-1.39467
-0.730229	2.96823
0.524948	-1.23923
-0.0638063	0.338469
-nan	-nan
-nan	-nan
-0.212126	1.52013
-0.225436	-0.360675
-0.64208	-0.123519
0.178937	-1.92114
-0.929312	-0.751899
-1.6144	-0.978
-nan	-nan
-nan	-nan
-nan	-nan
-1.03934	0.820981
-0.53226	0.322899
-0.887334	0.827221
0.471724	0.167242
0.563687	0.850281
1.58299	2.22959
-nan	-nan
-0.06981	-0.20083
-0.850876	-0.220853
-0.924729	2.12827
1.19019	1.04776
-nan	-nan
-nan	-nan
-0.300225	-0.373519
-0.315576	-0.147243
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.911967	0.149196
1.35104	-0.250094
-1	0.250056
-2.40087	-1.62845
2.11901	0.850602
-nan	-nan
-1.23941	0.234238
0.0597329	-0.102765
0.335794	1.23549
-nan	-nan
-nan	-nan
-nan	-nan
-0.200298	-0.719151
-0.743973	-0.128776
-0.220922	0.529326
-0.443253	-1.39567
-0.0525906	-1.51247
1.54328	1.11018
0.115165	-0.142889
-0.822004	-0.12419
0.154607	0.419295
0.0428995	1.26647
0.0624892	-1.71987
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.20163	-0.486297
-nan	-nan
2.47791	-0.536516
-0.449519	-1.62048
-0.369159	-0.233423
-0.445551	-1.14926
0.0813588	-0.204779
-0.293151	-0.240983
0.891604	0.323159
-0.238146	1.49143
1.71672	0.277096
1.50702	0.902197
0.653549	1.76415
2.02776	1.37914
-0.599652	0.204657
0.305032	0.91056
-0.265761	0.0638893
-0.772537	0.229025
-0.903359	0.0589789
0.190521	-0.153829
0.848345	-0.750376
-2.14752	-0.767421
-1.91732	-0.00847812
0.483588	-1.05968
-nan	-nan
-nan	-nan
1.26482	1.37985
-0.0736468	-1.48387
-0.222952	-0.615604
1.4312	-0.421502
1.54646	-0.683925
-0.85187	1.02726
-0.15039	-0.0347948
-0.281654	-0.830005
0.311713	-0.187522
-1.13746	1.05847
0.123379	2.06324
-0.340667	0.294468
-0.548952	0.480526
-nan	-nan
-nan	-nan
-1.28864	0.12721
1.02829	1.70852
-nan	-nan
1.72211	0.143178
-2.14231	-0.619842
0.614397	0.229294
-nan	-nan
-0.562599	0.0913809
-nan	-nan
1.03753	-0.493803
1.19792	-1.35778
-nan	-nan
-0.357947	-0.315425
0.212917	-1.05106
-0.609799	-3.21204
-0.558333	0.218196
-nan	-nan
-0.836728	1.16142
0.15554	-0.608589
-nan	-nan
0.0892506	-1.34574
0.799915	1.39275
-0.764474	0.353181
-0.511685	-0.861756
0.32509	-0.900034
0.0916499	-1.81268
-2.48448	1.78253
-0.657482	0.161548
1.36025	0.891527
0.677565	-0.824517
-nan	-nan
-nan	-nan
-0.0819241	-1.42791
-nan	-nan
-0.318933	-0.519833
-nan	-nan
-1.07193	1.04254
0.317354	-2.6369
-0.469872	1.17113
0.0271701	-0.165489
-nan	-nan
-1.57418	-0.765016
1.28206	-1.52217
-nan	-nan
-nan	-nan
0.109959	-0.961527
1.48734	-2.08068
-nan	-nan
0.164542	-0.593943
-nan	-nan
-0.523015	-0.475441
2.04733	-0.388645
-nan	-nan
0.600038	-0.348293
0.295901	-0.0219358
-0.200282	0.400967
1.48167	2.09903
-0.523894	-0.966136
0.472342	-0.18559
0.0179391	0.740713
-nan	-nan
-0.435161	0.122546
-0.163173	-1.67829
0.28524	-0.682055
-0.608096	1.00793
0.395116	-0.00756569
-nan	-nan
-nan	-nan
0.336529	0.357319
-0.500741	0.495043
-1.92121	-0.264196
0.417538	0.640463
-nan	-nan
-nan	-nan
-2.18994	0.930688
0.798316	-0.0745987
0.09177	0.415795
-nan	-nan
-0.773009	0.716228
-1.3004	0.158869
0.208841	-1.18748
-0.454381	0.0639887
-nan	-nan
-0.456147	2.2791
0.992701	0.479365
-0.189844	-1.09825
-0.205963	-0.183658
-nan	-nan
-nan	-nan
-1.12805	0.420203
0.183218	-0.865462
-nan	-nan
-nan	-nan
-0.999093	-0.916785
0.757599	-0.0986532
1.30628	-0.0452371
0.300823	1.05267
-0.601374	-0.126896
1.20392	0.10247
-0.0430668	0.0164316
-1.36974	-0.129577
0.990466	-0.550736
0.49575	1.09251
0.0264719	1.05987
0.840347	0.433363
-0.0545035	-2.91778
1.40786	0.404624
0.385522	1.03486
0.270066	0.424729
-0.800784	0.392305
-0.114959	0.329512
-nan	-nan
0.634609	-0.557661
-1.24506	1.31219
1.37975	-0.646966
-0.165165	0.452463
0.173676	-0.170189
-1.74708	-0.029604
-nan	-nan
-0.426477	1.1063
-0.115792	1.06888
-0.803166	-0.90088
-0.110527	0.936893
-nan	-nan
0.654268	-0.628452
-nan	-nan
-nan	-nan
-nan	-nan
-1.64615	-0.564347
0.0774394	-0.241458
-nan	-nan
0.00116052	0.000383931
-0.578255	-0.419212
-nan	-nan
-0.375053	0.0206537
0.679249	-0.034014
-0.470333	-1.33174
0.457427	0.737125
-0.174552	0.136711
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-0.830964	-0.601842
0.13863	1.2287
-1.29829	-1.04822
0.810764	-0.542789
-nan	-nan
0.0779981	-1.20541
-0.863187	0.0847427
-nan	-nan
-nan	-nan
-0.884152	0.824366
0.590333	-0.195363
0.0243937	0.289128
-1.6256	0.435532
0.419286	-0.194456
-nan	-nan
-0.108455	0.5747
-nan	-nan
1.47491	0.0358757
-1.50475	0.869518
0.96746	-0.682394
0.789982	-1.68989
-0.540922	1.92954
-nan	-nan
0.400322	0.706727
-nan	-nan
0.30269	-1.03104
-0.442883	-0.834811
-1.03197	0.207317
0.127271	-0.267089
1.06386	-0.0773086
-nan	-nan
-0.311322	-1.28348
-0.684779	-0.763084
1.89074	0.389893
1.27762	-0.0744498
1.18032	-0.279844
0.923924	-0.675485
-0.746566	0.262067
-0.350957	1.30679
0.191923	2.32688
0.306671	-0.451632
-nan	-nan
-0.288576	0.482218
0.0551216	0.176312
0.610135	0.0310602
-0.0849682	0.690573
0.228934	0.270176
-nan	-nan
-nan	-nan
0.180836	0.779577
-1.75857	-0.586089
-0.262184	-0.652142
1.68026	-0.520569
0.420441	-0.656626
-0.789743	-0.775153
-nan	-nan
-2.15922	0.516258
-0.654162	0.184479
-0.53355	1.67983
1.39757	-1.7047
-nan	-nan
-0.156812	-0.398069
0.869999	-0.105229
-nan	-nan
-1.02293	0.922049
0.857921	0.14272
-0.576613	-0.412599
0.389057	0.891327
1.58811	-1.00197
-nan	-nan
0.64109	1.29495
-nan	-nan
-nan	-nan
0.710513	1.47722
0.652778	-0.959574
-nan	-nan
-1.56509	-0.365734
-nan	-nan
-nan	-nan
-0.205686	-0.198695
-nan	-nan
-nan	-nan
-1.52604	-0.870987
-nan	-nan
0.527873	0.619014
0.928791	-0.224279
0.393721	1.3252
